65410.0,65144.0,61072.0,65500.0,65511.0,44.0,65054.0,122.0,65332.0,
598.0,65268.0,61308.0,92.0,65483.0,403.0,
232.0,400.0,61288.0,46.0,65331.0,232.0,
22.0,65078.0,61562.0,65533.0,65246.0,65502.0,
70.0,65460.0,61404.0,65453.0,65535.0,227.0,
182.0,65172.0,60976.0,65529.0,65438.0,330.0,
292.0,65142.0,61586.0,65505.0,65440.0,526.0,
466.0,150.0,60666.0,31.0,65344.0,261.0,
538.0,65064.0,61466.0,65526.0,65471.0,103.0,
226.0,534.0,61562.0,65489.0,65329.0,26.0,
296.0,65238.0,61764.0,4.0,65313.0,457.0,64949.0,261.0,65207.0,
386.0,65180.0,61434.0,65463.0,65451.0,100.0,
404.0,238.0,61336.0,65506.0,65388.0,298.0,
370.0,132.0,61684.0,65381.0,14.0,60.0,
256.0,84.0,61588.0,65512.0,65182.0,343.0,
422.0,65416.0,61682.0,65500.0,65493.0,468.0,
166.0,64984.0,61754.0,65481.0,65447.0,197.0,
36.0,65324.0,61226.0,158.0,28.0,181.0,
50.0,192.0,61640.0,65484.0,65418.0,191.0,
340.0,256.0,61382.0,12.0,65502.0,179.0,
65520.0,65292.0,61656.0,65508.0,65484.0,466.0,64960.0,250.0,65184.0,
32.0,65234.0,61600.0,65490.0,65336.0,101.0,
184.0,262.0,60884.0,65487.0,65389.0,124.0,
65296.0,65418.0,61632.0,6.0,65452.0,415.0,
104.0,65240.0,61748.0,65424.0,65445.0,258.0,
498.0,65124.0,61532.0,65417.0,65462.0,468.0,
126.0,65494.0,61300.0,65525.0,36.0,508.0,
98.0,222.0,61576.0,65474.0,83.0,222.0,
128.0,65394.0,61990.0,65437.0,65458.0,270.0,
612.0,296.0,61712.0,65411.0,65418.0,393.0,
136.0,65456.0,61644.0,65512.0,65419.0,221.0,64959.0,251.0,65199.0,
65316.0,65416.0,61500.0,65354.0,65458.0,186.0,
412.0,216.0,61550.0,65430.0,65404.0,137.0,
76.0,65070.0,61776.0,65457.0,65369.0,65394.0,
506.0,65496.0,61688.0,65492.0,65430.0,71.0,
600.0,65406.0,61610.0,65459.0,181.0,420.0,
65424.0,65216.0,61360.0,65427.0,65482.0,652.0,
240.0,65430.0,61658.0,47.0,65433.0,443.0,
222.0,65140.0,61308.0,65453.0,65459.0,65449.0,
672.0,65104.0,61348.0,65462.0,65383.0,230.0,
64.0,65504.0,61696.0,65457.0,25.0,344.0,64958.0,250.0,65202.0,
220.0,224.0,61262.0,65500.0,85.0,404.0,
148.0,64.0,61202.0,65526.0,65391.0,463.0,
560.0,65518.0,61516.0,65305.0,65500.0,269.0,
226.0,65340.0,60862.0,65461.0,65480.0,132.0,
436.0,65086.0,60878.0,65379.0,118.0,349.0,
22.0,65256.0,61766.0,65420.0,65375.0,519.0,
65510.0,65204.0,61670.0,65370.0,65367.0,103.0,
254.0,296.0,61410.0,65476.0,12.0,202.0,
