30.0,63415.0,328.0,126.0,109.0,70.0,0.0,0.0,0.0,
65470.0,63202.0,237.0,285.0,65082.0,511.0,
295.0,63249.0,405.0,434.0,65381.0,405.0,
1.0,63269.0,329.0,134.0,65352.0,132.0,
48.0,63361.0,201.0,416.0,65530.0,172.0,
65469.0,63560.0,221.0,442.0,109.0,273.0,
320.0,63515.0,118.0,395.0,79.0,238.0,
188.0,63450.0,170.0,288.0,107.0,555.0,
78.0,63214.0,58.0,253.0,65336.0,408.0,
416.0,63641.0,65509.0,278.0,34.0,724.0,
204.0,63306.0,20.0,326.0,41.0,398.0,113.0,65379.0,65179.0,
108.0,63420.0,65498.0,356.0,75.0,829.0,
65511.0,63410.0,159.0,537.0,65239.0,481.0,
10.0,63590.0,374.0,418.0,65526.0,618.0,
65505.0,63739.0,150.0,523.0,9.0,54.0,
219.0,63434.0,191.0,574.0,237.0,1089.0,
121.0,63697.0,65497.0,777.0,65254.0,65503.0,
65419.0,63421.0,431.0,688.0,65370.0,521.0,
165.0,63440.0,103.0,577.0,65395.0,948.0,
155.0,63537.0,369.0,530.0,212.0,540.0,
91.0,63435.0,329.0,708.0,46.0,65511.0,115.0,65373.0,65195.0,
82.0,63417.0,105.0,647.0,65531.0,404.0,
180.0,63752.0,157.0,931.0,16.0,345.0,
258.0,63555.0,241.0,758.0,43.0,906.0,
180.0,63630.0,273.0,928.0,64939.0,65427.0,
156.0,63253.0,248.0,806.0,65510.0,280.0,
118.0,63555.0,39.0,802.0,65170.0,535.0,
147.0,63493.0,4.0,895.0,65435.0,526.0,
39.0,63641.0,89.0,794.0,65406.0,810.0,
65510.0,63260.0,76.0,799.0,65475.0,492.0,
109.0,63471.0,353.0,796.0,326.0,305.0,113.0,65379.0,65197.0,
194.0,63497.0,319.0,874.0,97.0,1177.0,
65503.0,63622.0,169.0,593.0,65350.0,307.0,
65509.0,63376.0,151.0,643.0,65514.0,510.0,
242.0,63493.0,202.0,1031.0,65349.0,897.0,
162.0,63449.0,65469.0,607.0,65492.0,476.0,
65510.0,63364.0,367.0,775.0,65159.0,1126.0,
1.0,63360.0,140.0,786.0,65477.0,955.0,
6.0,63509.0,270.0,761.0,65397.0,778.0,
99.0,63427.0,137.0,542.0,24.0,533.0,
122.0,63325.0,187.0,885.0,65283.0,1316.0,111.0,65377.0,65193.0,
69.0,63142.0,189.0,563.0,65202.0,872.0,
65489.0,63571.0,9.0,714.0,65374.0,65387.0,
132.0,63372.0,285.0,675.0,65446.0,520.0,
255.0,63354.0,268.0,684.0,65488.0,409.0,
246.0,63259.0,421.0,514.0,65369.0,592.0,
84.0,63443.0,47.0,715.0,146.0,565.0,
130.0,63293.0,147.0,677.0,65420.0,110.0,
111.0,63472.0,195.0,441.0,65296.0,792.0,
65475.0,63431.0,253.0,730.0,98.0,127.0,
380.0,63426.0,30.0,552.0,169.0,421.0,108.0,65372.0,65196.0,
208.0,63459.0,277.0,711.0,65381.0,328.0,
110.0,63479.0,135.0,706.0,4.0,398.0,
63.0,63707.0,292.0,588.0,3.0,673.0,
93.0,63632.0,281.0,249.0,62.0,143.0,
47.0,63604.0,31.0,424.0,345.0,886.0,
173.0,63445.0,75.0,368.0,122.0,1072.0,
152.0,63330.0,163.0,653.0,65524.0,279.0,
65511.0,63492.0,662.0,431.0,65204.0,649.0,
216.0,63410.0,51.0,656.0,165.0,502.0,
69.0,63625.0,333.0,447.0,65365.0,608.0,113.0,65377.0,65203.0,
126.0,63400.0,52.0,469.0,185.0,204.0,
29.0,63296.0,162.0,572.0,31.0,413.0,
180.0,63392.0,193.0,651.0,65399.0,988.0,
41.0,63432.0,273.0,489.0,65503.0,631.0,
65512.0,63622.0,238.0,507.0,65438.0,65508.0,
65531.0,63445.0,320.0,690.0,65289.0,1251.0,
81.0,63478.0,57.0,346.0,65433.0,220.0,
210.0,63689.0,280.0,445.0,41.0,913.0,
222.0,63482.0,391.0,354.0,175.0,212.0,
