1969.0,65212.0,5.0,64.0,65493.0,470.0,18.0,168.0,65258.0,
1955.0,128.0,65495.0,65525.0,65286.0,217.0,
2152.0,238.0,65391.0,18.0,65493.0,299.0,
2105.0,95.0,65508.0,65530.0,65482.0,172.0,
2093.0,65379.0,65330.0,65462.0,65312.0,436.0,
2197.0,65441.0,78.0,35.0,65520.0,336.0,
2139.0,200.0,65314.0,65529.0,65380.0,383.0,
2049.0,65306.0,65350.0,45.0,65388.0,19.0,
2188.0,34.0,289.0,31.0,65465.0,43.0,
2055.0,50.0,65377.0,64.0,65369.0,333.0,
2126.0,156.0,267.0,65495.0,65280.0,177.0,65048.0,65424.0,62.0,
2251.0,1.0,160.0,65532.0,65469.0,289.0,
2059.0,106.0,26.0,14.0,65421.0,256.0,
2011.0,65529.0,7.0,65456.0,65361.0,170.0,
2132.0,65486.0,118.0,16.0,65409.0,342.0,
1946.0,22.0,65529.0,5.0,65419.0,317.0,
1966.0,108.0,6.0,65534.0,65381.0,298.0,
2055.0,276.0,65434.0,65458.0,65474.0,65526.0,
2079.0,95.0,65354.0,65534.0,65499.0,92.0,
1963.0,214.0,131.0,65478.0,65428.0,416.0,
2068.0,58.0,28.0,65445.0,126.0,65497.0,65046.0,65414.0,42.0,
1871.0,62.0,65525.0,88.0,65354.0,65511.0,
2102.0,200.0,65391.0,65526.0,65321.0,424.0,
2038.0,65494.0,65336.0,84.0,65426.0,65521.0,
2126.0,141.0,107.0,65533.0,65513.0,362.0,
2292.0,151.0,134.0,65494.0,65359.0,173.0,
2135.0,65481.0,65459.0,29.0,65510.0,549.0,
2119.0,65510.0,65523.0,65412.0,45.0,339.0,
2453.0,208.0,169.0,61.0,65336.0,322.0,
1989.0,290.0,65174.0,65443.0,65369.0,186.0,
2191.0,65457.0,102.0,101.0,65343.0,78.0,65052.0,65418.0,42.0,
2420.0,391.0,10.0,65531.0,65282.0,226.0,
2135.0,253.0,65352.0,65426.0,65484.0,541.0,
2117.0,65442.0,68.0,6.0,65399.0,193.0,
1986.0,32.0,65494.0,65486.0,8.0,265.0,
1867.0,65423.0,65317.0,65423.0,65439.0,407.0,
2012.0,65522.0,65510.0,65527.0,65469.0,310.0,
2036.0,265.0,65458.0,65476.0,65495.0,317.0,
1960.0,65278.0,65484.0,65528.0,65336.0,36.0,
2193.0,143.0,65397.0,118.0,65468.0,485.0,
2209.0,212.0,260.0,20.0,91.0,534.0,65041.0,65413.0,35.0,
2355.0,396.0,131.0,65510.0,65455.0,208.0,
2273.0,3.0,65464.0,32.0,65370.0,143.0,
2268.0,65431.0,6.0,16.0,65443.0,256.0,
2079.0,65398.0,159.0,65473.0,65326.0,594.0,
1855.0,119.0,3.0,65518.0,65397.0,229.0,
2060.0,65503.0,65385.0,65457.0,65369.0,126.0,
1931.0,325.0,38.0,69.0,65455.0,139.0,
2084.0,315.0,206.0,65460.0,65372.0,334.0,
1804.0,65358.0,78.0,65498.0,65429.0,381.0,
2113.0,8.0,51.0,17.0,65444.0,65488.0,65050.0,65414.0,34.0,
2098.0,65418.0,83.0,65446.0,65463.0,28.0,
2344.0,65496.0,325.0,126.0,65459.0,65.0,
2292.0,65420.0,297.0,59.0,65427.0,457.0,
2313.0,65533.0,65389.0,5.0,65395.0,362.0,
2124.0,65466.0,51.0,65483.0,65347.0,209.0,
2044.0,37.0,206.0,20.0,65429.0,234.0,
2189.0,157.0,225.0,40.0,65421.0,155.0,
2106.0,214.0,45.0,37.0,101.0,13.0,
2179.0,15.0,190.0,65474.0,65534.0,296.0,
2146.0,79.0,247.0,79.0,65462.0,225.0,65056.0,65420.0,36.0,
2046.0,249.0,104.0,31.0,8.0,192.0,
2275.0,112.0,118.0,45.0,13.0,289.0,
2106.0,216.0,65517.0,83.0,65503.0,141.0,
2030.0,234.0,8.0,65436.0,65406.0,268.0,
1971.0,65332.0,65307.0,58.0,65516.0,125.0,
2086.0,156.0,65303.0,135.0,65307.0,216.0,
2010.0,39.0,181.0,76.0,34.0,65509.0,
1929.0,73.0,65364.0,65429.0,65480.0,209.0,
1980.0,65477.0,65512.0,65505.0,3.0,164.0,
1835.0,205.0,65405.0,31.0,65516.0,123.0,65053.0,65413.0,41.0,
1889.0,215.0,59.0,11.0,49.0,408.0,
2221.0,65271.0,65361.0,65511.0,65366.0,222.0,
2077.0,200.0,65477.0,13.0,65525.0,225.0,
1914.0,282.0,8.0,35.0,65472.0,238.0,
2273.0,38.0,65510.0,25.0,65418.0,390.0,
2223.0,15.0,199.0,43.0,65469.0,122.0,
2146.0,65535.0,46.0,0.0,65380.0,121.0,
1982.0,153.0,65305.0,43.0,173.0,342.0,
2046.0,65374.0,65390.0,54.0,65387.0,249.0,
2035.0,65390.0,256.0,65501.0,65358.0,65471.0,65044.0,65424.0,36.0,
1898.0,36.0,65390.0,65499.0,65499.0,235.0,
2068.0,65332.0,110.0,46.0,65372.0,252.0,
2208.0,16.0,134.0,65445.0,65445.0,219.0,
2262.0,65453.0,250.0,65466.0,1.0,496.0,
1925.0,45.0,65475.0,82.0,65398.0,65287.0,
2064.0,240.0,65477.0,65475.0,65509.0,208.0,
2016.0,65367.0,101.0,7.0,65368.0,273.0,
1981.0,65444.0,158.0,23.0,65526.0,277.0,
1992.0,112.0,56.0,65469.0,65449.0,159.0,
2184.0,68.0,65322.0,65525.0,65483.0,74.0,65047.0,65417.0,37.0,
2246.0,65415.0,65396.0,5.0,65408.0,65532.0,
2295.0,65459.0,65519.0,54.0,65449.0,457.0,
1918.0,80.0,0.0,16.0,65489.0,129.0,
1951.0,219.0,143.0,1.0,65407.0,375.0,
2150.0,27.0,26.0,65491.0,71.0,93.0,
2072.0,65468.0,44.0,65478.0,65425.0,391.0,
2077.0,65409.0,32.0,128.0,65314.0,126.0,
1985.0,65530.0,65315.0,65493.0,65490.0,46.0,
2309.0,65404.0,14.0,65454.0,65334.0,494.0,
1930.0,45.0,65413.0,93.0,151.0,364.0,65045.0,65407.0,35.0,
1876.0,63.0,5.0,29.0,65498.0,382.0,
2159.0,65477.0,65494.0,46.0,65454.0,214.0,
2017.0,225.0,232.0,22.0,65447.0,346.0,
2067.0,65433.0,65393.0,65528.0,65512.0,4.0,
1952.0,65213.0,65415.0,11.0,65442.0,551.0,
2091.0,187.0,48.0,27.0,37.0,224.0,
2040.0,74.0,65222.0,53.0,65490.0,334.0,
2098.0,65384.0,65450.0,65475.0,65413.0,371.0,
2215.0,327.0,65448.0,65495.0,65501.0,385.0,
2227.0,18.0,65389.0,65523.0,72.0,23.0,65049.0,65423.0,41.0,
2099.0,179.0,35.0,65471.0,94.0,89.0,
1960.0,97.0,47.0,65485.0,65365.0,316.0,
2308.0,41.0,69.0,65523.0,65440.0,117.0,
2221.0,309.0,43.0,65500.0,65453.0,412.0,
2210.0,33.0,107.0,65502.0,65500.0,117.0,
2164.0,117.0,176.0,65496.0,65297.0,398.0,
2104.0,76.0,65524.0,98.0,65470.0,317.0,
1844.0,5.0,65355.0,3.0,65385.0,103.0,
1905.0,65447.0,273.0,95.0,65370.0,284.0,
2135.0,65408.0,59.0,65506.0,65474.0,209.0,65051.0,65417.0,41.0,
1949.0,168.0,65220.0,65325.0,65469.0,65279.0,
2032.0,65479.0,65421.0,65502.0,65493.0,118.0,
1864.0,186.0,65515.0,16.0,65358.0,231.0,
1994.0,8.0,131.0,65434.0,122.0,188.0,
1961.0,154.0,83.0,65357.0,65299.0,202.0,
2089.0,196.0,106.0,5.0,65526.0,495.0,
2173.0,220.0,65462.0,56.0,65382.0,172.0,
2031.0,65520.0,3.0,65473.0,65405.0,544.0,
2010.0,90.0,65507.0,44.0,80.0,92.0,
2346.0,180.0,149.0,34.0,65302.0,314.0,65049.0,65415.0,39.0,
2262.0,65465.0,68.0,65453.0,65438.0,108.0,
2142.0,226.0,65447.0,65468.0,65449.0,548.0,
2048.0,65430.0,65452.0,65531.0,16.0,96.0,
2100.0,22.0,150.0,65486.0,57.0,117.0,
1945.0,159.0,249.0,53.0,65435.0,16.0,
2124.0,65404.0,138.0,67.0,65478.0,301.0,
2003.0,65496.0,136.0,65525.0,65489.0,65494.0,
1876.0,65420.0,123.0,23.0,65381.0,212.0,
2259.0,270.0,174.0,35.0,65483.0,307.0,
2242.0,65489.0,65516.0,17.0,23.0,179.0,65046.0,65410.0,46.0,
2172.0,69.0,60.0,65474.0,65354.0,356.0,
2085.0,65493.0,202.0,2.0,65433.0,47.0,
2006.0,121.0,65484.0,65387.0,65326.0,306.0,
1913.0,73.0,65511.0,19.0,65524.0,379.0,
2199.0,286.0,277.0,89.0,65388.0,164.0,
2124.0,144.0,52.0,65472.0,134.0,102.0,
2196.0,65496.0,130.0,0.0,75.0,59.0,
2017.0,8.0,65489.0,17.0,65529.0,462.0,
1999.0,190.0,58.0,37.0,65308.0,494.0,
1964.0,30.0,104.0,65522.0,65430.0,134.0,65052.0,65416.0,48.0,
2382.0,65473.0,65432.0,65513.0,78.0,24.0,
2075.0,133.0,66.0,65421.0,65464.0,125.0,
2060.0,14.0,247.0,65498.0,65525.0,186.0,
