-1.357142857,-8.963855422,-3.341234462,-67.05793943,-81.75855044,1.67987233,-0.51590106,3.138790036,4.971311475
0.011904762,0.048192771,9.80495458,-67.05793943,-81.75855044,1.67987233,-0.070671378,6.174377224,6.262295082
0.023809524,0.048192771,9.83261331,19.33839432,-6.583667057,-28.52672086,-0.070671378,6.174377224,6.262295082
0.023809524,0.048192771,9.83261331,27.36023523,-6.14475592,-24.46702939,-0.070671378,6.174377224,6.262295082
0.035714286,0.060240964,9.860151559,31.25138844,-1.785914282,-23.4715495,-0.077738516,6.163701068,6.25
0.011904762,0.048192771,9.832732358,29.46632616,2.784815491,-23.72041947,-0.077738516,6.163701068,6.25
0.011904762,0.048192771,9.832732358,25.15286313,8.41498594,-7.668306098,-0.077738516,6.174377224,6.245901639
0.035714286,0.048192771,9.832494263,18.09255146,11.7597915,-5.552911312,-0.077738516,6.174377224,6.245901639
0.023809524,0.036144578,9.832733792,27.75855377,-4.797752775,-8.881547225,-0.081272085,6.174377224,6.254098361
0.011904762,0.036144578,9.83285284,32.24058151,-4.404246238,-9.239297813,-0.081272085,6.174377224,6.254098361
0.023809524,0.048192771,9.804835533,15.31216704,0.060539467,-9.581494029,-0.081272085,6.174377224,6.254098361
0.011904762,0.060240964,9.832611876,-4.660880371,0.181618402,-8.648231623,-0.077738516,6.167259786,6.25
0,0.048192771,9.832851406,0.152967716,-0.090809201,0.233315601,-0.077738516,6.167259786,6.25
0.011904762,0.060240964,9.860389654,0.446877952,0.060539467,0.233315601,-0.074204947,6.170818505,6.254098361
0.011904762,0.048192771,9.832732358,0.044789597,-0.136213801,-0.124434987,-0.074204947,6.170818505,6.254098361
0,0.036144578,9.832971888,0.230215961,-0.060539467,0.04666312,-0.074204947,6.163701068,6.266393443
0.011904762,0.036144578,9.83285284,0.139719502,0.121078934,0.031108747,-0.074204947,6.163701068,6.266393443
0.023809524,0.048192771,9.83261331,0.200356229,0.030269734,0.093326241,-0.074204947,6.163701068,6.266393443
0.011904762,0.072289157,9.832491394,0.216509114,0.105944068,0.108880614,-0.070671378,6.174377224,6.254098361
0,0.036144578,9.832971888,0.154037858,0.015134867,-0.015554373,-0.070671378,6.174377224,6.254098361
0.023809524,0.048192771,9.83261331,0.124483881,0.136213801,0.171098108,-0.091872792,6.174377224,6.25
0,0.048192771,9.805073628,0.01645864,0.105944068,0.124434987,-0.091872792,6.174377224,6.25
0.035714286,0.048192771,9.832494263,0.016917272,0.151348668,0.217761228,-0.074204947,6.170818505,6.254098361
0.023809524,0.048192771,9.83261331,0.016305763,0.090809201,0,-0.074204947,6.170818505,6.254098361
0.023809524,0.036144578,9.832733792,0.032611525,0.181618402,0.077771867,-0.074204947,6.170818505,6.254098361
0.023809524,0.024096386,9.832854274,0.076789613,-0.015134867,0.139989361,-0.06360424,6.167259786,6.254098361
0.011904762,0.036144578,9.805075062,0.23082747,0,-0.108880614,-0.06360424,6.167259786,6.254098361
0.011904762,0.048192771,9.832732358,0.046471249,0.030269734,0.062217494,-0.074204947,6.167259786,6.254098361
0.011904762,0.036144578,9.83285284,0.123107984,0,0.093326241,-0.074204947,6.167259786,6.254098361
0.011904762,0.048192771,9.832732358,0.028636712,-0.211888135,0.124434987,-0.074204947,6.167259786,6.258196721
0.011904762,0.048192771,9.832732358,-0.014471233,0.090809201,0.015554373,-0.077738516,6.170818505,6.258196721
0.011904762,0.036144578,9.83285284,0.031235628,0.0454046,0.077771867,-0.077738516,6.170818505,6.258196721
0.011904762,0.024096386,9.832973322,0.21559185,0.015134867,0.093326241,-0.074204947,6.174377224,6.25
0.023809524,0.036144578,9.832733792,0.075872348,-0.105944068,0.108880614,-0.074204947,6.174377224,6.25
0,0.048192771,9.832851406,0.124942513,0.181618402,0.155543734,-0.070671378,6.163701068,6.258196721
0.011904762,0.036144578,9.83285284,-0.045095352,0.105944068,-0.04666312,-0.070671378,6.163701068,6.258196721
0,0.036144578,9.80519411,0.091107969,-0.121078934,0.202206855,-0.070671378,6.163701068,6.258196721
0,0.036144578,9.80519411,0.308228593,0.0454046,0.139989361,-0.077738516,6.174377224,6.258196721
0.011904762,0.048192771,9.832732358,0.122955107,-0.015134867,0.093326241,-0.077738516,6.174377224,6.258196721
0.011904762,0.048192771,9.80495458,-0.168356214,0.090809201,0.108880614,-0.091872792,6.177935943,6.258196721
0.011904762,0.024096386,9.832973322,0.216661992,0.121078934,0.124434987,-0.091872792,6.177935943,6.258196721
0.023809524,0.036144578,9.832733792,0.154037858,0.015134867,0,-0.074204947,6.167259786,6.254098361
0.011904762,0.048192771,9.860510136,0.092483866,0.015134867,0.062217494,-0.074204947,6.167259786,6.254098361
0.011904762,0.060240964,9.832611876,-0.045248229,0.090809201,0.202206855,-0.074204947,6.167259786,6.254098361
0.011904762,0.060240964,9.804834098,0.062471257,0.090809201,0.077771867,-0.074204947,6.167259786,6.25
0.011904762,0.048192771,9.832732358,0.123413739,0.030269734,0.077771867,-0.074204947,6.167259786,6.25
0.011904762,0.048192771,9.832732358,0.122496474,-0.060539467,-0.015554373,-0.070671378,6.174377224,6.258196721
0.011904762,0.048192771,9.80495458,0.183438957,-0.121078934,0.171098108,-0.070671378,6.174377224,6.258196721
0.011904762,0.036144578,9.83285284,0.106343589,-0.136213801,0.093326241,-0.067137809,6.167259786,6.254098361
0.011904762,0.048192771,9.832732358,0.248356253,0.211888135,0.108880614,-0.067137809,6.167259786,6.254098361
0.023809524,0.048192771,9.804835533,0.046624126,0.0454046,0.093326241,-0.067137809,6.167259786,6.254098361
0,0.060240964,9.804953146,-0.07694249,0,0.077771867,-0.081272085,6.163701068,6.262295082
0.011904762,0.036144578,9.83285284,0.169273478,0,0.062217494,-0.081272085,6.163701068,6.262295082
0,0.048192771,9.832851406,0.031847138,0.105944068,0.062217494,-0.081272085,6.170818505,6.258196721
0.023809524,0.048192771,9.83261331,-0.046165494,0,0.062217494,-0.081272085,6.170818505,6.258196721
0.023809524,0.060240964,9.804715051,0.001070142,0.105944068,-0.04666312,-0.081272085,6.163701068,6.254098361
0.035714286,0.048192771,9.804716485,0.078012632,0.105944068,0.311087468,-0.081272085,6.163701068,6.254098361
0.011904762,0.036144578,9.805075062,-0.032458648,-0.166483535,0.015554373,-0.081272085,6.163701068,6.254098361
