0.01904297,-0.05224609,0.9780273,-0.9375,-1.25,0.875,0.2099609,0.03125,-0.4487305
0.01904297,-0.05224609,0.9780273,-0.9375,-1.25,0.875,0.2099609,0.03125,-0.4487305
0.01904297,-0.06787109,0.9975586,-0.9375,-1.875,0.25,0.2099609,0.03125,-0.4487305
0.02685547,-0.03271484,0.9897461,-1.3125,-2,0.125,0.2148438,0.04101563,-0.4536133
0.003417969,-0.03271484,0.9936523,-1.75,-2.125,0,0.2148438,0.04101563,-0.4536133
0,-0.009277344,1.020508,-1.5625,-2.3125,-0.1875,0.2148438,0.04101563,-0.4536133
-0.00390625,-0.02880859,1.020508,-1.25,-2.1875,-0.0625,0.2148438,0.04101563,-0.4536133
0.01123047,-0.03271484,1.001465,-1,-1.9375,-0.0625,0.2148438,0.04101563,-0.4536133
-0.0078125,-0.04443359,1.009277,-0.8125,-1.6875,0.0625,0.2148438,0.04101563,-0.4536133
0.01513672,-0.03271484,1.001465,-0.625,-1.3125,0,0.2148438,0.04101563,-0.4536133
0.007324219,-0.03271484,0.9819336,-0.875,-1.0625,0.375,0.2124023,0.03857422,-0.4384766
0.003417969,-0.02490234,1.005371,-0.8125,-0.625,0.4375,0.2124023,0.03857422,-0.4384766
-0.00390625,-0.05615234,1.012695,-1.1875,-0.625,0.625,0.2124023,0.03857422,-0.4384766
0.02294922,-0.04052734,1.009277,-1.4375,-0.6875,0.625,0.2050781,0.03125,-0.4384766
0,-0.05224609,0.9858398,-1.625,-1.0625,0.8125,0.2050781,0.03125,-0.4384766
0.03076172,-0.04052734,0.9936523,-1.625,-1,0.6875,0.2050781,0.03125,-0.4384766
0.01904297,-0.06005859,0.9897461,-2,-0.875,0.625,0.2050781,0.03125,-0.4384766
0.01904297,-0.04443359,1.005371,-2.6875,-1.1875,0.625,0.2099609,0.03857422,-0.4414063
0.02294922,-0.06005859,1.009277,-2.875,-1.3125,0.625,0.2099609,0.03857422,-0.4414063
0.007324219,-0.03271484,1.001465,-3.125,-1.375,0.875,0.2099609,0.03857422,-0.4414063
0.02685547,-0.06787109,1.005371,-2.875,-1.9375,0.75,0.2021484,0.02587891,-0.4438477
0.03515625,-0.06005859,0.9741211,-2.75,-2.375,0.5625,0.2021484,0.02587891,-0.4438477
0.02294922,-0.04443359,0.9858398,-2.5,-2.75,0.75,0.2021484,0.02587891,-0.4438477
0.01123047,-0.05224609,1.005371,-2.25,-3.125,0.8125,0.2021484,0.02587891,-0.4438477
-0.00390625,-0.05224609,1.001465,-2.125,-3,1.0625,0.2021484,0.02587891,-0.4438477
0.02294922,-0.05224609,1.005371,-2.0625,-2.5,1.1875,0.2021484,0.02587891,-0.4438477
0.003417969,-0.05224609,1.001465,-2.125,-2.3125,1.4375,0.2021484,0.02587891,-0.4438477
0.01904297,-0.04833984,1.001465,-2.125,-2,1.1875,0.2148438,0.03613281,-0.4462891
0.01123047,-0.03662109,1.005371,-2.125,-1.5625,0.75,0.2148438,0.03613281,-0.4462891
0.003417969,-0.05615234,0.9858398,-1.625,-1.3125,0.3125,0.2148438,0.03613281,-0.4462891
0.01513672,-0.02880859,0.9741211,-1.3125,-0.625,0.125,0.2124023,0.03125,-0.4360352
0.01904297,-0.04052734,1.001465,-1.625,-0.5625,0.0625,0.2124023,0.03125,-0.4360352
-0.0078125,-0.04443359,1.001465,-1.3125,-0.375,-0.375,0.2124023,0.03125,-0.4360352
0.003417969,-0.05615234,0.9936523,-1.5,0.125,-0.125,0.2124023,0.03125,-0.4360352
0.01123047,-0.06005859,0.9936523,-1.5625,0.25,-0.375,0.2021484,0.02099609,-0.4438477
0.003417969,-0.04833984,1.001465,-1.6875,0.3125,-0.3125,0.2021484,0.02099609,-0.4438477
0,-0.06396484,1.016602,-2,0.5625,-0.375,0.2021484,0.02099609,-0.4438477
0,-0.05615234,0.9819336,-2.25,0.625,0,0.2050781,0.03857422,-0.4462891
-0.00390625,-0.04833984,1.005371,-2.3125,1.125,0.4375,0.2050781,0.03857422,-0.4462891
0.01123047,-0.06005859,0.9897461,-2,1,0.625,0.2050781,0.03857422,-0.4462891
0.01123047,-0.05224609,1.001465,-1.625,0.9375,0.75,0.2148438,0.03125,-0.4414063
0.03076172,-0.05615234,0.9780273,-1.25,0.75,0.75,0.2148438,0.03125,-0.4414063
0.02294922,-0.05224609,0.9819336,-1.125,0.0625,0.4375,0.2148438,0.03125,-0.4414063
0.01904297,-0.03662109,1.001465,-1.25,-0.25,0.8125,0.2148438,0.03125,-0.4414063
0.03515625,-0.06005859,0.9975586,-1.3125,-1.125,0.8125,0.2021484,0.02587891,-0.4462891
0.01513672,-0.05615234,0.9936523,-1.4375,-1.1875,0.75,0.2021484,0.02587891,-0.4462891
0.01904297,-0.06787109,0.9897461,-1.75,-1.8125,0.8125,0.2021484,0.02587891,-0.4462891
0.02294922,-0.03662109,0.9819336,-2,-2.125,0.875,0.2050781,0.02099609,-0.4511719
0.02294922,-0.05224609,1.005371,-2.125,-2.0625,0.8125,0.2050781,0.02099609,-0.4511719
0.01123047,-0.03271484,1.001465,-1.75,-1.8125,0.75,0.2050781,0.02099609,-0.4511719
0.01904297,-0.06396484,1.012695,-1.375,-1.6875,0.5625,0.2050781,0.02099609,-0.4511719
0.01904297,-0.05224609,0.9819336,-0.8125,-1.75,0.0625,0.2050781,0.02099609,-0.4511719
0.003417969,-0.03271484,0.9897461,-0.3125,-1.5625,0.125,0.2050781,0.02099609,-0.4511719
0.01904297,-0.03271484,1.001465,-0.3125,-1,0,0.2050781,0.02099609,-0.4511719
0.01904297,-0.05224609,1.009277,-0.0625,-0.6875,0.25,0.2177734,0.03857422,-0.4462891
0.01123047,-0.05615234,1.020508,0,-0.0625,0.125,0.2177734,0.03857422,-0.4462891
0.02294922,-0.06787109,0.9858398,-0.75,0,0.0625,0.2177734,0.03857422,-0.4462891
0.01904297,-0.06005859,1.012695,-1.5,0.4375,-0.0625,0.2124023,0.03369141,-0.4487305
0.02685547,-0.04052734,1.012695,-1.75,0.375,-0.125,0.2124023,0.03369141,-0.4487305
0.02294922,-0.02099609,1.005371,-1.8125,0.3125,-0.5625,0.2124023,0.03369141,-0.4487305
0.02685547,-0.06005859,1.001465,-1.6875,0.5625,-0.375,0.2124023,0.03369141,-0.4487305
0.03076172,-0.05224609,0.9936523,-2,0.25,-0.75,0.2050781,0.04345703,-0.4360352
0.03076172,-0.05615234,1.005371,-2.4375,0.125,-1,0.2050781,0.04345703,-0.4360352
0.01123047,-0.05615234,0.9858398,-2.25,-0.1875,-1.375,0.2050781,0.04345703,-0.4360352
-0.01220703,-0.06396484,0.9897461,-1.4375,-0.1875,-1.5,0.2021484,0.04345703,-0.4487305
0.01904297,-0.05615234,0.9741211,-1.3125,-0.6875,-1.6875,0.2021484,0.04345703,-0.4487305
0.003417969,-0.06396484,1.001465,-0.6875,-0.8125,-1.375,0.2021484,0.04345703,-0.4487305
0.01123047,-0.07177734,0.9819336,-1.1875,-0.6875,-1.3125,0.2021484,0.04345703,-0.4487305
0.01904297,-0.05224609,0.9975586,-1.4375,-0.375,-1.4375,0.2021484,0.04345703,-0.4487305
0.01513672,-0.06396484,0.9858398,-1.3125,-0.1875,-1.625,0.2021484,0.04345703,-0.4487305
0.01123047,-0.04443359,1.001465,-0.8125,-0.0625,-1.75,0.2021484,0.04345703,-0.4487305
0,-0.02880859,0.9897461,-0.4375,0.25,-1.8125,0.2075195,0.04101563,-0.4384766
0.01904297,-0.01708984,1.016602,0,0.625,-1.75,0.2075195,0.04101563,-0.4384766
0.003417969,-0.03662109,1.032227,-0.375,1.1875,-1.5625,0.2075195,0.04101563,-0.4384766
0.01513672,-0.02880859,1.005371,-0.5,1.125,-1.5625,0.2050781,0.04345703,-0.4462891
0.003417969,-0.03662109,0.9819336,-0.75,1.5,-1.125,0.2050781,0.04345703,-0.4462891
0.01513672,-0.06787109,1.005371,-1.125,1.3125,-0.6875,0.2050781,0.04345703,-0.4462891
0.01513672,-0.05224609,1.005371,-1.5625,1.1875,-0.1875,0.2050781,0.04345703,-0.4462891
0.007324219,-0.05224609,1.020508,-1.3125,0.75,0.125,0.2124023,0.03125,-0.4438477
0.01123047,-0.04833984,0.9975586,-0.75,0.25,0.3125,0.2124023,0.03125,-0.4438477
0.01904297,-0.04443359,1.005371,-0.3125,-0.1875,0.375,0.2124023,0.03125,-0.4438477
-0.00390625,-0.06787109,0.9897461,-0.4375,-0.3125,0.75,0.2148438,0.03857422,-0.4462891
0.01904297,-0.05615234,1.005371,-0.625,-0.0625,1,0.2148438,0.03857422,-0.4462891
0.01123047,-0.04833984,0.9897461,-0.25,0,1.4375,0.2148438,0.03857422,-0.4462891
0.01904297,-0.04052734,0.9936523,-0.3125,0,1.9375,0.1923828,0.03369141,-0.4414063
0.03076172,-0.05224609,1.005371,-0.8125,0.0625,1.625,0.1923828,0.03369141,-0.4414063
0,-0.02880859,0.9897461,-1.0625,0,1.375,0.1923828,0.03369141,-0.4414063
0.01904297,-0.04833984,1.001465,-1.1875,-0.375,1.375,0.1923828,0.03369141,-0.4414063
0.01904297,-0.05224609,1.012695,-1.25,-0.625,0.9375,0.199707,0.04833984,-0.4438477
0.01123047,-0.04443359,1.001465,-0.625,-0.9375,0.6875,0.199707,0.04833984,-0.4438477
0.01513672,-0.04833984,0.9858398,-0.25,-0.9375,0.5625,0.199707,0.04833984,-0.4438477
0.01123047,-0.04052734,0.9858398,-0.3125,-0.75,0.3125,0.2075195,0.04101563,-0.4384766
0.02294922,-0.04443359,0.9858398,-0.5625,-0.25,0.0625,0.2075195,0.04101563,-0.4384766
0.02294922,-0.06787109,1.005371,-1,-0.0625,0.25,0.2075195,0.04101563,-0.4384766
0.01904297,-0.04833984,1.001465,-1.1875,0,0,0.2075195,0.04101563,-0.4384766
0.01904297,-0.05224609,0.9936523,-0.8125,0.0625,-0.3125,0.2075195,0.04101563,-0.4384766
0.01904297,-0.05615234,0.9897461,-0.4375,0.3125,-0.5625,0.2075195,0.04101563,-0.4384766
0.01904297,-0.03271484,0.9975586,-0.3125,0.375,-0.5,0.2075195,0.04101563,-0.4384766
0.01904297,-0.04833984,0.9780273,-0.25,0.875,-0.625,0.2124023,0.03857422,-0.4462891
-0.00390625,-0.03662109,1.001465,-0.3125,1.3125,-0.5625,0.2124023,0.03857422,-0.4462891
-0.00390625,-0.05224609,1.016602,-0.75,1.25,-0.6875,0.2124023,0.03857422,-0.4462891
0.01513672,-0.05615234,1.005371,-0.75,1.25,-0.5625,0.2099609,0.02587891,-0.4511719
0.003417969,-0.05615234,1.016602,-0.875,1.8125,-0.25,0.2099609,0.02587891,-0.4511719
0,-0.04052734,1.005371,-1.375,2.1875,0,0.2099609,0.02587891,-0.4511719
0.003417969,-0.03662109,0.9897461,-1.25,2.5,-0.125,0.2099609,0.02587891,-0.4511719
0.02294922,-0.03662109,1.005371,-1.25,2.875,-0.1875,0.2021484,0.03857422,-0.4462891
0,-0.04052734,1.024414,-0.9375,3.1875,-0.125,0.2021484,0.03857422,-0.4462891
0.01123047,-0.04443359,0.9936523,-0.875,2.9375,-0.125,0.2021484,0.03857422,-0.4462891
0.007324219,-0.05615234,1.009277,-1.0625,3.1875,0,0.2124023,0.04345703,-0.4462891
-0.00390625,-0.03662109,0.9936523,-0.875,3,0,0.2124023,0.04345703,-0.4462891
0.01123047,-0.07177734,1.02832,-1,3,0.5625,0.2124023,0.04345703,-0.4462891
0.01123047,-0.06396484,1.009277,-1.25,3,0.4375,0.2124023,0.04345703,-0.4462891
0.02294922,-0.05615234,1.009277,-0.875,3.125,0.875,0.2124023,0.04345703,-0.4462891
0.007324219,-0.04833984,1.001465,-0.5,2.875,0.9375,0.2124023,0.04345703,-0.4462891
0.02294922,-0.07177734,1.005371,-0.0625,2.9375,1.125,0.2124023,0.04345703,-0.4462891
0.01904297,-0.06396484,0.9819336,0.25,2.9375,1.1875,0.2075195,0.03857422,-0.4536133
0.01904297,-0.07177734,0.9819336,-0.125,3.125,1.5,0.2075195,0.03857422,-0.4536133
0.01904297,-0.06005859,1.012695,-0.4375,3.125,1.4375,0.2075195,0.03857422,-0.4536133
0.01513672,-0.05224609,0.9780273,-0.875,3.625,1.8125,0.2075195,0.03857422,-0.4487305
0.02294922,-0.06396484,0.9741211,-0.4375,3.5625,1.9375,0.2075195,0.03857422,-0.4487305
0.02294922,-0.04443359,1.005371,-0.1875,4.125,1.8125,0.2075195,0.03857422,-0.4487305
0,-0.06005859,1.001465,0.1875,4.25,1.6875,0.2075195,0.03857422,-0.4487305
0.01123047,-0.06787109,1.005371,-0.0625,4.375,1.5625,0.2099609,0.03369141,-0.4462891
0.01123047,-0.07177734,0.9780273,-0.375,4.3125,1.875,0.2099609,0.03369141,-0.4462891
0.02685547,-0.06396484,0.9858398,-0.9375,4.3125,2,0.2099609,0.03369141,-0.4462891
0.01513672,-0.05224609,0.9707031,-1.4375,4.3125,1.75,0.2124023,0.03369141,-0.4384766
0.003417969,-0.06005859,0.9819336,-1.3125,3.625,1.3125,0.2124023,0.03369141,-0.4384766
0.01904297,-0.06005859,0.9897461,-1.1875,3.25,0.6875,0.2124023,0.03369141,-0.4384766
0.02294922,-0.05224609,0.9741211,-0.5625,2.6875,0.1875,0.2050781,0.03125,-0.4414063
0.007324219,-0.06787109,1.001465,-0.625,2.25,-0.0625,0.2050781,0.03125,-0.4414063
-0.0078125,-0.07177734,1.005371,-0.5625,2.25,-0.25,0.2050781,0.03125,-0.4414063
0.003417969,-0.05615234,1.016602,-0.875,2.4375,-0.375,0.2050781,0.03125,-0.4414063
0.01904297,-0.05224609,1.009277,-0.9375,2.875,-0.5,0.2124023,0.03857422,-0.456543
0.01904297,-0.05224609,1.020508,-0.5625,2.9375,-0.3125,0.2124023,0.03857422,-0.456543
0.01904297,-0.06005859,1.005371,-0.5,3.25,-0.3125,0.2124023,0.03857422,-0.456543
0.007324219,-0.06005859,1.020508,-0.25,3.4375,-0.4375,0.2075195,0.04101563,-0.4462891
-0.03173828,-0.05615234,0.9858398,-0.125,3.9375,-0.25,0.2075195,0.04101563,-0.4462891
